ID,Aboriginal,Age,Major field of study,Years of Education,Provincial Minimum Wage,Census Metropolitan Area,Part Time Job,Generation Status,Married,Industry Sectors,Occupation Major Groups,Occupation Broad Categories,Sex,Visible Minority,Wages
775701,0,47,1,14,10.75,462,0,1,1,5,29,10,1,0,34000
192410,0,37,0,16,10.45,933,0,2,1,12,5,2,1,0,130000
316973,0,37,0,14,10.45,999,0,4,1,19,10,3,1,0,73000
525214,0,32,1,16,11.25,535,0,1,1,10,9,3,0,1,86000
471897,0,57,1,16,11.25,535,0,1,1,11,23,7,1,0,27000
666778,0,22,0,16,11.25,541,1,2,0,15,88,88,0,1,13000
601612,0,47,0,16,11.2,825,0,1,1,11,16,5,0,1,34000
187881,0,62,1,13,11.2,835,0,4,1,12,20,7,0,0,96000
427692,0,52,0,9,11.2,825,0,4,1,18,3,1,1,0,73000
575767,0,57,0,9,11.25,599,1,4,1,88,12,4,0,0,21000
374179,0,52,0,9,11.25,535,1,1,0,17,23,7,0,1,32000
347599,0,52,0,9,11.25,535,0,1,1,5,27,8,1,1,52000
859457,0,57,0,16,10.45,933,0,4,1,17,29,10,1,0,57000
99081,0,37,0,12,11.25,535,1,1,1,7,18,7,0,1,9000
272694,0,42,0,16,11.25,541,1,2,0,14,16,5,0,0,21000
635831,0,62,0,18,11.2,835,0,4,1,18,6,2,0,0,92000
386410,0,42,0,9,11.2,835,0,4,1,19,25,8,1,1,73000
570899,0,32,0,16,10.45,933,0,4,1,9,17,6,0,0,49000
213456,0,32,1,16,11.25,535,0,4,1,5,9,3,1,0,72000
13144,0,37,0,16,11.25,535,1,1,1,7,20,7,0,1,8000
68632,0,47,1,17,11.2,835,1,1,1,7,22,7,1,1,23000
49005,0,27,0,16,11.25,535,0,2,1,7,6,2,0,1,77000
27315,0,32,1,14,11.0,602,0,4,1,16,9,3,0,0,41000
749643,0,32,0,16,10.75,462,0,4,1,8,7,2,0,0,40000
904860,0,37,0,18,11.25,535,0,1,1,10,5,2,1,1,91000
725280,1,47,0,9,11.0,999,0,4,1,14,88,88,0,0,28000
599005,0,57,0,9,10.45,933,0,4,1,6,6,2,1,0,43000
185831,0,57,0,13,10.75,999,0,4,1,15,12,4,1,0,49000
800930,0,67,0,13,10.75,999,0,4,1,4,25,8,1,0,80000
421809,0,37,1,0,10.65,999,0,1,1,8,27,8,1,1,1000
864182,0,22,0,18,11.25,535,1,2,0,14,13,5,0,1,10000
115369,0,22,0,12,10.7,999,1,4,0,7,22,7,0,0,12000
890593,0,42,0,12,10.65,999,0,4,0,15,23,7,0,0,31000
888435,0,47,0,9,11.25,537,0,4,0,5,29,10,0,0,68000
807118,0,47,1,14,11.25,535,0,1,1,7,27,8,1,1,30000
386711,0,22,0,14,11.25,999,1,4,1,7,22,7,0,0,15000
87318,0,67,0,12,10.75,999,1,4,1,7,20,7,0,0,13000
795033,0,42,0,16,10.75,462,0,1,1,15,15,5,0,1,20000
363148,0,37,0,16,11.25,535,0,2,1,14,13,5,1,1,81000
302812,0,32,0,16,11.25,535,0,1,1,12,5,2,0,0,59000
755101,0,22,0,14,11.2,825,1,2,0,14,16,5,0,1,33000
549559,0,42,1,15,10.45,933,0,1,1,7,20,7,1,1,17000
141190,0,42,1,14,10.75,462,0,4,1,12,10,3,1,0,45000
465977,0,37,0,16,11.25,535,0,4,0,14,13,5,0,0,46000
108346,0,22,0,0,11.25,505,1,1,0,7,21,7,0,1,13000
459502,0,27,1,16,10.45,935,0,2,1,15,12,4,0,1,37000
25925,0,22,0,12,11.0,602,1,2,0,17,21,7,0,1,13000
929533,0,27,0,14,11.25,999,0,1,0,17,21,7,0,1,12000
827268,0,52,0,12,10.45,933,0,1,1,8,10,3,1,1,97000
131678,0,47,0,9,10.75,999,0,4,0,7,22,7,0,0,25000
547440,0,42,0,15,10.75,462,0,1,0,17,19,7,0,1,22000
40998,0,42,0,16,11.2,835,0,2,1,10,21,7,0,0,65000
633451,1,52,0,0,10.65,999,1,4,0,88,88,88,0,0,17000
342724,0,17,0,9,10.75,462,1,4,1,7,22,7,1,0,6000
837798,0,42,0,12,11.25,535,0,2,0,6,21,7,1,0,70000
551869,0,22,0,12,11.25,535,1,1,0,17,23,7,1,1,11000
157590,0,22,0,16,10.75,462,0,4,0,12,5,2,1,0,54000
93940,0,57,0,12,10.45,933,0,4,0,7,3,1,1,0,26000
502913,0,17,0,12,11.25,577,1,4,0,7,22,7,1,0,12000
692138,0,27,0,12,10.7,205,0,4,0,17,19,7,1,1,23000
132816,0,32,0,18,11.2,835,0,4,1,15,11,4,0,0,87000
535557,0,32,0,16,11.25,535,1,1,1,17,21,7,0,1,7000
306493,0,22,0,12,11.2,835,0,4,1,17,19,7,0,0,18000
832784,0,37,0,9,11.25,535,0,1,1,5,24,8,1,1,54000
971,0,52,0,12,10.45,933,0,4,1,6,29,10,1,0,9000
743655,0,42,0,16,10.75,999,0,4,0,18,17,6,0,0,51000
366855,0,22,0,14,10.75,462,1,4,1,15,12,4,1,0,19000
12911,0,37,0,14,11.25,535,1,1,0,15,12,4,0,1,44000
223521,0,42,0,9,10.65,999,0,4,0,17,23,7,0,0,9000
766962,0,37,0,13,10.75,421,1,4,1,15,6,2,0,0,30000
589461,0,32,0,16,11.25,541,0,1,1,88,88,88,0,1,20000
694304,0,52,0,12,11.2,825,0,4,1,15,15,5,0,0,21000
146681,0,62,0,14,11.25,999,0,4,1,17,19,7,0,0,28000
644727,0,32,0,18,11.2,835,0,1,1,17,23,7,0,1,23000
551920,0,42,0,9,10.7,205,1,4,1,7,19,7,0,0,7000
546639,0,27,0,13,10.5,999,0,4,1,18,19,7,0,0,25000
717798,0,32,0,16,10.75,462,0,1,1,12,17,6,1,1,34000
633175,0,27,0,13,10.75,462,0,1,0,5,29,10,1,1,16000
449408,0,37,0,14,10.75,421,0,4,0,88,6,2,0,0,41000
874067,0,32,1,18,10.75,462,0,4,1,9,17,6,0,0,41000
866856,0,42,1,15,11.25,535,0,1,1,12,9,3,1,1,77000
58003,1,17,0,12,11.0,602,1,4,0,16,23,7,0,0,1000
51658,0,32,0,14,10.75,505,0,1,1,88,23,7,1,1,25000
550575,0,27,0,14,11.2,999,0,4,1,15,8,2,0,0,40000
57459,0,47,0,14,11.25,555,0,4,1,19,14,5,0,0,95000
366096,0,47,0,12,10.45,933,0,4,1,7,22,7,1,0,33000
38629,0,27,0,14,11.25,535,0,4,1,15,6,2,0,0,30000
193802,0,27,0,12,11.25,535,0,2,0,8,6,2,0,1,37000
813648,0,52,0,12,11.25,532,0,2,0,19,8,2,0,0,51000
653191,0,47,0,16,10.75,505,0,4,0,19,2,1,0,0,98000
75017,0,22,0,14,10.65,399,0,4,1,15,12,4,0,0,24000
728855,0,52,0,9,10.75,462,1,1,1,13,23,7,1,1,4000
596329,0,22,1,14,10.75,462,1,1,0,7,22,7,1,1,26000
403712,0,32,0,17,10.75,462,1,1,1,17,23,7,0,0,2000
42507,0,52,0,9,11.25,999,0,4,0,15,12,4,0,0,34000
517119,0,17,0,12,10.65,999,1,4,0,5,26,8,1,0,4000
513054,0,47,0,14,11.25,999,0,4,1,13,21,7,0,0,30000
659843,0,42,0,17,10.75,462,1,1,1,9,21,7,0,1,54000
108556,0,27,0,18,10.45,935,1,3,1,15,14,5,0,0,7000
798520,0,42,0,15,10.75,462,0,1,0,19,88,88,1,1,47000
533953,0,37,0,16,11.25,535,0,1,1,13,5,2,1,1,14000
409766,0,37,0,15,10.45,935,0,4,1,15,10,3,0,0,43000
331211,0,47,1,16,11.25,505,0,1,1,12,9,3,1,1,82000
73870,0,42,0,9,10.75,462,1,4,1,7,21,7,0,0,12000
167020,0,42,0,16,11.2,835,0,1,1,4,24,8,1,1,49000
232169,0,62,0,9,10.45,933,0,4,1,8,7,2,0,0,41000
591841,0,42,0,12,11.25,535,0,4,1,13,8,2,1,0,130000
558558,0,32,0,14,11.25,577,0,4,1,14,16,5,0,0,24000
291026,0,32,0,9,11.2,835,0,4,1,17,23,7,0,0,9000
346662,0,32,0,12,11.2,825,0,4,1,17,19,7,1,0,120000
221873,0,57,0,12,10.75,999,0,4,0,7,20,7,0,0,30000
833358,0,17,0,12,10.75,462,1,4,0,17,23,7,0,0,11000
153526,0,47,0,14,11.25,535,0,4,0,88,3,1,1,0,19000
848746,0,22,0,14,10.75,462,1,3,0,15,11,4,0,0,25000
411714,0,27,0,14,10.75,462,0,1,0,9,21,7,0,1,11000
608144,0,37,0,13,10.75,999,0,4,1,18,25,8,1,0,18000
840601,0,22,0,12,10.45,935,0,1,1,18,23,7,0,0,14000
760608,0,42,0,9,11.25,535,1,4,1,8,27,8,0,0,18000
768182,0,37,0,16,11.25,535,0,1,1,4,10,3,1,0,94000
114094,1,47,0,12,10.45,999,0,4,1,19,8,2,0,0,33000
208158,0,37,0,9,11.25,535,0,1,0,8,30,10,0,1,19000
761984,0,57,0,14,11.25,535,0,3,1,9,2,1,0,0,64000
811850,0,27,0,16,10.45,933,0,4,1,9,15,5,0,1,50000
79171,0,52,0,9,11.0,602,0,4,1,7,20,7,0,0,6000
303118,0,17,0,12,10.45,933,1,4,0,17,23,7,1,0,1000
102693,0,52,0,14,11.25,535,0,1,1,14,15,5,0,1,37000
622747,1,32,0,14,10.75,999,1,4,1,19,6,2,0,0,29000
254541,1,37,0,18,10.45,933,0,4,1,19,6,2,1,0,84000
16271,0,37,1,14,11.25,505,0,4,1,19,16,5,1,0,60000
657937,0,52,0,12,10.75,462,0,4,0,15,12,4,0,0,37000
285169,1,57,0,9,11.0,999,0,4,1,19,88,88,1,0,37000
263967,0,22,0,12,10.75,421,1,4,1,7,22,7,0,0,13000
619266,0,42,0,16,10.75,462,0,1,1,15,14,5,0,1,50000
393047,0,37,0,9,11.25,535,0,4,1,6,18,7,1,0,30000
851372,0,22,0,14,11.2,835,0,1,1,7,20,7,0,1,7000
256704,0,32,1,16,11.25,535,0,1,1,10,21,7,0,1,19000
801177,0,27,1,16,11.25,505,0,4,1,12,9,3,1,0,68000
624378,0,47,0,13,10.75,999,0,4,0,8,7,2,0,0,37000
57778,0,57,0,13,10.75,499,0,4,0,8,6,2,0,0,25000
864014,0,37,0,9,10.75,999,0,1,0,88,88,88,0,1,25000
11116,0,47,0,12,10.75,462,0,3,1,6,3,1,1,0,200000
154316,0,37,0,12,11.25,541,0,2,1,5,30,10,1,0,35000
394624,0,32,0,13,10.45,933,0,1,0,4,25,8,1,1,46000
419751,0,52,0,17,11.25,535,0,4,1,15,15,5,0,0,87000
340386,0,37,0,9,10.75,999,0,4,1,5,24,8,1,0,34000
124067,0,62,0,18,11.25,535,0,1,1,18,1,1,0,0,120000
271583,0,57,0,13,10.45,933,0,4,1,7,20,7,0,0,39000
274100,0,27,0,12,10.75,462,0,4,0,9,20,7,0,0,45000
17180,0,42,1,16,11.25,535,0,1,1,10,5,2,0,1,160000
591150,0,32,1,14,11.25,535,0,4,1,9,5,2,1,0,81000
803825,0,67,0,9,10.75,999,1,4,1,15,23,7,1,0,3000
827390,0,37,0,12,10.75,999,0,4,1,14,23,7,1,0,36000
859026,0,22,0,12,11.25,535,0,4,0,10,21,7,1,0,8000
470132,0,32,0,16,11.25,535,0,4,1,10,5,2,1,0,45000
37036,0,37,0,14,11.25,999,0,4,1,12,6,2,0,0,32000
684719,0,37,0,18,11.25,535,0,1,1,10,5,2,1,1,38000
711644,0,52,1,15,11.2,835,0,1,1,5,29,10,1,1,74000
55098,0,32,0,9,11.25,999,0,4,0,10,21,7,0,0,29000
410319,0,52,0,13,11.25,999,0,4,1,18,19,7,0,0,16000
562074,1,32,0,12,10.75,462,0,4,1,15,8,2,0,0,13000
295192,0,32,0,17,11.25,535,0,1,1,7,20,7,1,1,6000
300480,0,22,0,13,10.75,999,0,4,0,6,26,8,1,0,14000
515583,0,52,0,15,10.45,933,0,1,1,11,23,7,1,0,43000
863876,0,22,0,9,10.75,499,0,4,0,7,23,7,1,0,28000
436654,0,37,0,16,10.45,999,0,4,1,19,16,5,1,0,110000
486016,0,37,0,12,10.45,933,0,1,1,7,20,7,0,1,4000
900922,0,32,0,12,11.25,535,0,4,1,10,7,2,1,0,39000
446978,0,37,0,9,11.25,537,1,1,0,88,88,88,0,0,25000
120600,0,37,0,16,11.25,535,0,2,0,15,15,5,0,1,45000
833316,0,42,0,12,11.25,588,0,4,1,15,6,2,0,0,53000
220669,0,32,0,14,10.75,999,0,4,1,7,21,7,1,0,110000
801830,0,17,0,12,10.75,462,1,3,0,7,20,7,0,0,9000
440474,0,32,0,17,10.75,462,0,1,1,3,9,3,0,1,64000
422323,0,32,1,14,10.45,935,0,4,1,4,24,8,1,0,47000
131704,0,52,0,9,10.75,999,0,4,1,5,88,88,1,0,15000
797446,0,52,1,13,11.25,999,0,4,1,4,9,3,0,0,50000
131562,0,67,0,12,10.45,988,1,1,1,8,23,7,1,0,12000
623974,0,37,0,14,10.75,421,0,4,1,17,6,2,0,0,39000
431496,0,52,0,15,10.75,999,0,4,1,15,6,2,0,0,39000
713400,0,32,1,21,11.2,825,0,1,1,14,13,5,1,0,89000
378542,0,57,0,9,10.75,999,0,4,1,4,25,8,1,0,100000
838654,0,47,0,9,11.25,535,1,1,0,18,23,7,0,1,12000
591064,0,27,0,12,11.25,539,0,4,1,15,8,2,0,0,30000
634440,0,47,0,14,11.25,537,0,4,1,11,7,2,1,0,58000
677258,0,52,0,12,10.45,933,0,1,1,5,29,10,0,1,29000
158467,0,37,0,18,11.25,505,0,1,1,15,11,4,0,1,76000
313085,0,37,0,16,11.2,835,0,1,1,19,6,2,1,1,42000
894149,0,52,0,12,11.25,535,0,2,1,5,4,1,0,0,88000
432890,0,42,0,12,11.25,535,0,1,1,18,18,7,0,1,29000
800659,0,47,0,14,11.25,505,0,4,1,12,5,2,1,0,39000
530359,0,27,1,16,10.75,462,0,4,1,12,9,3,1,0,54000
187746,0,22,0,12,11.0,602,1,3,0,18,8,2,0,0,19000
11393,0,32,0,9,10.5,799,0,4,1,18,27,8,0,0,57000
116906,1,17,0,9,11.2,999,1,4,0,15,23,7,0,0,15000
98291,0,32,0,0,11.25,555,0,1,1,88,88,88,0,1,21000
268498,0,27,0,14,11.25,999,0,3,1,18,12,4,0,0,23000
525158,0,47,0,14,10.45,988,0,4,1,10,6,2,0,0,67000
437433,0,27,0,14,11.2,999,0,4,1,2,7,2,1,0,33000
266212,0,57,0,12,10.75,999,0,4,1,7,22,7,0,0,13000
903499,0,22,0,9,11.25,559,1,4,0,5,30,10,1,0,5000
133313,0,27,0,15,11.25,535,0,1,1,17,21,7,0,1,6000
540174,0,32,0,13,10.75,462,0,4,1,14,6,2,0,0,27000
542704,0,42,0,9,10.75,462,0,1,1,7,19,7,1,1,37000
328597,0,32,0,12,10.45,933,0,4,0,6,8,2,0,0,27000
768224,0,42,0,12,10.7,205,0,4,1,19,16,5,1,0,59000
474531,0,37,0,14,10.75,999,0,4,1,19,26,8,1,0,19000
464924,0,47,0,12,10.65,999,0,4,1,3,8,2,1,0,58000
334104,0,57,0,9,10.75,421,0,4,0,17,21,7,0,0,28000
828876,0,17,0,12,11.25,535,1,2,0,17,22,7,1,1,7000
416547,0,32,0,12,11.25,535,0,1,1,17,19,7,1,1,42000
395264,0,27,0,0,11.25,532,0,4,0,18,23,7,0,0,21000
13648,0,37,0,0,11.25,577,0,1,1,5,30,10,1,1,56000
285174,0,47,0,17,10.75,462,0,4,1,19,14,5,0,0,110000
245653,1,62,0,12,11.0,602,0,4,1,9,21,7,0,0,67000
759454,0,27,0,12,11.25,555,0,4,1,17,3,1,0,0,26000
20090,0,52,1,18,11.25,535,1,1,0,15,8,2,0,1,21000
405396,0,22,0,12,11.2,835,0,4,1,6,20,7,1,0,46000
783757,0,42,0,16,10.45,999,0,3,1,19,16,5,1,0,140000
164871,0,22,0,14,11.25,535,1,2,0,17,22,7,0,1,12000
751515,0,32,1,17,11.25,535,0,1,1,12,9,3,1,0,57000
40156,0,37,0,14,11.25,588,1,3,1,15,12,4,0,0,3000
442553,0,37,1,14,10.75,462,0,4,1,19,12,4,0,0,24000
925286,0,22,0,12,11.25,535,1,2,0,7,20,7,1,1,13000
745928,0,62,0,12,10.75,421,0,4,1,8,20,7,0,0,18000
436630,0,52,0,16,10.45,999,0,1,1,15,11,4,0,0,36000
151406,0,37,0,16,11.25,535,0,1,1,4,6,2,0,1,33000
511931,0,32,1,14,10.45,933,0,4,1,9,17,6,1,0,130000
88943,0,52,0,14,11.25,535,0,2,0,19,15,5,0,0,70000
697713,0,42,0,9,11.25,535,0,1,1,4,26,8,1,1,5000
741461,0,27,0,18,11.25,505,0,4,1,8,26,8,1,0,34000
739079,0,32,1,16,11.25,537,0,1,1,10,21,7,0,1,27000
820730,0,52,0,12,10.45,935,0,2,1,7,22,7,0,0,25000
916369,0,42,0,15,10.45,999,0,4,0,15,15,5,0,0,15000
15111,0,27,0,18,11.2,825,0,3,1,15,11,4,0,0,85000
351876,0,27,0,15,10.75,999,0,4,1,5,30,10,1,0,26000
592906,0,32,0,9,11.25,535,0,1,1,7,20,7,1,1,26000
13980,0,47,0,13,11.25,535,0,1,1,15,11,4,0,0,54000
180254,0,52,1,16,10.45,933,0,1,1,12,9,3,1,0,58000
256964,0,27,0,16,11.25,535,0,1,1,18,14,5,1,1,29000
447329,0,37,0,12,10.45,935,1,1,1,17,21,7,1,1,9000
673559,0,52,0,12,11.2,825,0,4,1,7,3,1,0,0,32000
766683,0,27,0,16,10.75,462,1,4,1,15,21,7,0,0,1000
372260,0,37,0,12,10.7,999,1,4,1,7,18,7,0,0,16000
350687,0,37,0,14,11.25,537,1,1,0,15,88,88,0,1,14000
364340,0,27,0,16,10.45,935,0,4,0,17,21,7,0,0,21000
71357,0,27,0,16,11.25,535,0,1,1,15,11,4,0,1,69000
226604,0,42,0,14,10.75,462,0,1,1,7,22,7,0,1,25000
156589,0,52,0,12,11.0,999,0,4,1,19,26,8,1,0,54000
660263,1,17,0,12,10.45,999,1,4,1,17,21,7,0,0,3000
696652,0,57,0,13,10.75,462,1,1,0,18,19,7,0,1,10000
356501,0,47,0,14,10.75,499,0,4,0,7,3,1,0,0,37000
166235,0,32,0,9,11.25,532,0,2,1,7,6,2,1,0,110000
464742,1,42,0,9,10.45,999,0,4,1,17,88,88,1,0,14000
667691,0,42,0,16,10.45,933,0,1,1,1,28,9,0,1,21000
62639,0,37,0,18,10.45,933,0,1,1,15,11,4,0,1,69000
141133,0,37,0,16,11.25,541,0,4,0,8,88,88,0,0,33000
145212,0,42,0,12,11.25,535,0,1,1,15,15,5,0,1,22000
80208,0,37,1,21,10.75,462,0,4,1,14,13,5,0,0,8000
64166,0,17,0,12,11.25,535,1,4,0,17,21,7,0,0,5000
574938,0,22,0,12,11.25,505,1,1,0,17,23,7,0,1,3000
784692,0,47,0,16,11.25,535,0,1,1,15,11,4,1,1,88000
924962,0,32,0,12,10.7,205,0,4,1,10,2,1,0,0,83000
658592,0,27,0,14,10.75,462,0,1,1,7,12,4,0,0,49000
776121,0,27,0,16,10.45,933,0,4,1,12,14,5,1,1,64000
416960,0,37,1,14,10.75,462,1,1,1,17,23,7,0,1,11000
434539,0,22,0,14,11.25,999,1,4,0,15,15,5,1,0,5000
786680,0,32,0,16,10.75,462,0,4,1,17,21,7,1,0,42000
930336,0,32,1,21,10.45,933,0,1,1,5,29,10,0,1,16000
804310,0,32,0,16,11.25,535,0,4,1,10,2,1,0,0,64000
661804,0,32,1,18,11.25,535,0,1,1,12,9,3,1,1,9000
463812,0,37,1,21,11.25,535,0,1,1,14,13,5,1,1,19000
512556,0,52,0,14,10.5,999,0,4,1,19,16,5,1,0,47000
402113,0,17,0,12,11.2,999,1,4,0,17,19,7,1,0,3000
143074,0,27,0,16,10.75,499,0,4,1,14,13,5,1,0,34000
754223,0,32,0,21,11.2,825,0,3,1,14,13,5,1,0,6000
167403,0,27,0,18,11.25,535,0,4,1,14,14,5,0,0,60000
651427,0,37,0,9,11.25,535,0,1,0,7,3,1,1,1,64000
780403,0,27,0,16,10.45,933,0,4,1,15,11,4,0,0,80000
804281,0,32,0,16,10.5,799,0,4,1,10,2,1,0,0,55000
109291,0,42,0,16,11.25,535,0,1,1,18,15,5,0,1,46000
815377,0,52,0,14,11.25,535,0,1,1,18,16,5,0,1,19000
80231,0,37,0,13,10.75,462,0,4,1,15,16,5,0,0,19000
776976,1,47,0,9,10.75,999,0,4,1,7,22,7,0,0,2000
87181,0,52,1,18,10.75,462,0,1,0,12,17,6,1,0,110000
566535,0,42,0,13,10.75,462,0,4,1,19,27,8,1,0,56000
642065,0,52,1,16,11.25,532,0,4,1,19,9,3,1,0,170000
396757,0,42,0,16,10.45,933,0,1,1,13,8,2,0,1,23000
493079,0,42,0,14,10.45,933,0,3,1,12,12,4,0,0,31000
323387,0,42,0,9,10.75,999,0,4,1,6,25,8,1,0,46000
771775,0,22,0,9,10.75,462,0,3,1,5,30,10,0,0,10000
893673,0,42,0,16,11.2,825,0,1,1,17,19,7,1,1,35000
847434,0,37,0,14,10.75,462,0,1,1,7,8,2,0,1,19000
837018,0,62,0,12,10.75,462,1,4,1,7,22,7,0,0,14000
807071,0,47,1,14,11.25,505,0,4,1,8,6,2,1,0,65000
146345,0,52,1,13,10.7,205,0,4,1,14,23,7,1,0,44000
425403,0,27,0,12,10.5,999,0,4,1,17,3,1,0,0,18000
890949,0,27,0,9,10.75,999,0,4,1,5,30,10,1,0,37000
771105,0,27,0,16,10.5,999,0,4,1,14,13,5,1,0,62000
205602,0,32,0,14,11.25,505,0,4,1,17,21,7,0,0,12000
247214,0,32,1,18,11.25,537,0,4,1,12,11,4,0,0,73000
651620,0,47,0,16,10.45,933,0,1,1,7,8,2,0,1,58000
439724,1,17,0,12,11.25,555,1,4,0,7,20,7,1,0,1000
336724,0,52,0,12,10.75,462,1,1,1,17,21,7,1,1,55000
346716,0,47,1,0,10.5,799,0,1,1,18,23,7,1,1,3000
368362,0,17,0,12,10.5,999,0,4,0,17,23,7,0,0,16000
282396,0,17,0,9,11.25,999,1,4,0,17,23,7,0,0,3000
305099,0,62,0,12,11.25,537,0,4,1,4,5,2,0,0,27000
535352,0,47,0,16,10.75,505,0,4,1,14,13,5,1,0,74000
424997,0,32,0,14,11.25,535,0,4,0,17,19,7,0,0,28000
305308,0,42,0,12,10.45,933,0,4,1,17,19,7,1,0,44000
822321,0,32,0,12,11.25,535,0,1,1,5,29,10,1,1,21000
500503,0,32,0,12,10.45,933,0,1,1,16,23,7,0,1,97000
393321,1,17,0,12,11.2,825,0,4,0,17,19,7,1,0,19000
896764,1,57,0,14,11.25,999,0,4,1,13,21,7,0,0,11000
532948,0,32,0,12,11.25,535,0,3,1,10,6,2,0,0,9000
541706,1,52,0,16,10.5,799,0,4,1,19,7,2,0,0,32000
784370,0,47,1,16,11.25,535,1,1,1,17,9,3,1,1,7000
406872,0,22,0,12,11.25,535,1,3,1,7,5,2,1,1,8000
693378,0,42,0,12,11.25,535,0,1,0,10,21,7,0,1,37000
493631,0,32,0,12,11.25,535,1,4,0,15,8,2,0,0,16000
908165,0,37,0,9,10.75,999,1,1,1,88,88,88,0,1,2000
718044,0,67,1,14,10.5,999,0,1,1,5,4,1,1,0,53000
381079,0,32,0,16,11.25,535,1,1,1,7,19,7,0,0,60000
241976,0,22,0,14,10.75,462,1,4,1,15,15,5,0,0,19000
70542,0,27,1,16,10.5,799,0,4,1,9,17,6,0,0,77000
378785,0,47,0,9,10.75,999,0,4,0,5,7,2,0,0,11000
221187,0,57,0,16,10.45,999,0,4,1,15,11,4,0,0,67000
884201,0,22,0,12,10.75,462,1,4,0,5,21,7,0,0,1000
366991,0,37,0,17,10.45,933,1,4,1,19,2,1,0,0,29000
751141,0,27,0,13,10.75,421,0,4,1,15,12,4,0,0,23000
203115,0,52,0,9,10.45,999,0,4,1,17,23,7,0,0,40000
314142,0,27,0,17,10.75,421,0,4,1,14,13,5,1,0,25000
397585,0,32,0,15,11.2,835,0,1,1,4,24,8,1,0,60000
233907,0,42,0,14,11.2,825,0,4,0,8,8,2,0,0,20000
703940,0,47,0,14,11.2,999,0,4,0,17,19,7,0,0,54000
731332,0,32,0,9,10.75,505,0,4,1,17,19,7,0,0,22000
20338,0,37,1,15,11.25,535,0,1,1,5,29,10,1,1,37000
885731,0,37,1,14,11.25,535,0,1,1,8,26,8,1,0,15000
240182,0,27,0,16,10.5,799,0,4,1,14,13,5,1,0,73000
241217,0,42,0,9,10.75,462,0,1,1,17,23,7,0,1,16000
198636,0,32,1,16,11.25,535,0,3,1,15,12,4,0,0,70000
462204,0,27,0,16,11.25,535,0,1,0,6,9,3,1,1,49000
572323,0,67,0,14,11.2,835,0,3,1,11,6,2,0,0,22000
916328,0,47,1,16,10.45,933,0,1,1,6,9,3,1,1,97000
562079,0,37,0,12,10.75,462,0,1,1,6,1,1,0,0,73000
901686,0,57,0,9,10.75,462,0,4,0,7,23,7,0,0,28000
739377,1,22,0,12,11.0,999,0,4,1,7,22,7,1,0,21000
287683,0,57,0,9,10.75,999,0,4,1,5,29,10,0,0,25000
194425,0,32,0,18,10.75,462,0,4,1,12,9,3,0,0,72000
372078,0,32,0,9,10.75,462,0,4,1,17,23,7,0,0,17000
891618,0,32,1,14,11.25,535,0,4,1,12,12,4,0,0,32000
499300,0,62,0,9,11.25,588,1,4,1,11,23,7,1,0,10000
379173,1,47,0,13,11.0,602,0,4,0,88,3,1,0,0,10000
618282,0,57,0,9,10.75,462,0,4,1,5,30,10,1,0,86000
824888,0,17,0,12,10.75,462,1,1,0,17,19,7,0,1,6000
49943,0,47,0,15,11.2,999,0,1,1,17,23,7,1,1,44000
157291,0,57,1,15,11.25,535,0,1,1,17,3,1,1,0,19000
748960,0,27,0,16,11.25,535,0,4,0,12,15,5,0,0,48000
488623,0,57,0,14,11.25,535,1,1,1,15,11,4,0,1,57000
51655,0,27,1,16,11.2,835,0,4,1,5,20,7,0,0,28000
402235,0,57,0,9,10.45,933,1,1,1,1,28,9,0,1,9000
305768,0,52,0,18,10.75,462,0,1,1,13,7,2,1,1,2000
412320,0,27,0,17,11.25,535,0,2,1,7,11,4,0,1,35000
228731,0,22,0,13,10.75,462,0,4,1,7,2,1,1,0,25000
313746,0,22,0,12,11.25,535,0,4,0,13,23,7,1,1,21000
112686,0,32,0,12,11.25,999,1,1,1,17,21,7,1,0,54000
267777,0,42,0,12,10.45,988,0,4,1,7,21,7,1,0,120000
923221,0,27,0,12,11.25,541,0,4,1,5,30,10,1,0,59000
574061,0,42,0,14,10.75,462,1,4,0,14,15,5,0,0,27000
920351,0,27,0,9,11.2,825,0,1,1,14,23,7,0,1,25000
750458,0,42,0,16,10.75,421,1,4,1,14,13,5,0,0,12000
232093,0,52,0,14,10.45,999,1,4,1,15,23,7,0,0,14000
621420,0,22,0,16,11.25,577,1,4,1,9,20,7,1,0,8000
17829,0,47,0,12,11.25,535,0,1,0,7,3,1,0,1,40000
394621,0,27,0,9,10.75,462,0,4,1,9,22,7,1,0,20000
738288,0,52,0,12,11.25,577,1,1,1,15,8,2,0,0,2000
218203,0,37,0,15,11.25,535,1,2,1,14,13,5,0,1,20000
231140,1,37,0,0,10.45,935,0,4,0,7,88,88,1,0,130000
188830,0,37,0,13,10.7,205,0,3,1,15,15,5,0,0,33000
805847,0,32,0,12,10.45,999,0,3,0,6,88,88,0,0,10000
922601,0,62,0,18,11.25,535,0,4,1,10,5,2,1,0,1016596
480179,1,22,1,0,10.45,988,1,3,0,88,88,88,1,0,12000
738821,0,27,0,12,10.75,999,0,4,0,6,88,88,1,0,35000
44408,0,27,0,9,10.75,499,0,4,1,18,19,7,0,0,8000
169835,0,32,0,12,11.25,555,1,1,1,17,3,1,1,1,5000
